teaches(Y, _EX0)	teaches(Y, albus_severus_potter)	male(_EX0)
teaches(Y, _EX0)	teaches(bill_weasley, tom_riddles_diary)	magical_pet(tom_riddle, petunia_dursley)
teaches(Y, _EX0)	teaches(Y, Y)	deatheater(Z)
teaches(Y, _EX0)	teaches(colin_creevey, padma_patil)	muggle(_EX1)
teaches(Y, _EX0)	teaches(Y, _EX5)	in_hufflepuff(_EX2)
teaches(Y, _EX0)	teaches(X, _EX0)	professor(siruis_black)
teaches(Y, _EX0)	teaches(Y, slytherin_locket)	professor(ravenclaw_diadem)
teaches(Y, _EX0)	teaches(_EX5, _EX0)	professor(_EX0)
teaches(Y, _EX0)	teaches(_EX3, _EX0)	hogwarts_founder(_EX2)
teaches(Y, _EX0)	teaches(Y, harry_potter)	owns(_EX4, alice_longbottom)
teaches(Y, _EX0)	teaches(Z, minerva_mccgonagall)	halfblood(_EX2)
teaches(Y, _EX0)	teaches(scabbers, _EX0)	teaches(_EX3, trevor, _EX0)
squib(nagini)	squib(Y)	squib(neville_longbottom)
squib(nagini)	squib(P)	squib(gregory_goyle)
squib(nagini)	squib(X)	squib(defense_against_the_dark_arts)
squib(nagini)	squib(_EX3)	squib(transfiguration)
squib(nagini)	squib(_EX4)	squib(siruis_black)
squib(nagini)	squib(_EX5)	squib(charms)
squib(nagini)	squib(Y)	squib(arabella_figg)
squib(nagini)	squib(Y)	squib(percy_weasley)
squib(nagini)	squib(P)	squib(order_of_the_phoenix)
squib(nagini)	squib(_EX1)	squib(lucius_malfoy)
squib(nagini)	squib(_EX2)	squib(charms)
squib(nagini)	squib(Z)	squib(regulus_black)
squib(nagini)	squib(_EX4)	squib(alice_longbottom)
squib(nagini)	squib(_EX1)	squib(nymphadora_tonks)
squib(nagini)	squib(_EX1)	squib(parvati_patil)
squib(nagini)	squib(_EX0)	squib(ravenclaw)
squib(nagini)	squib(_EX5)	squib(defense_against_the_dark_arts)
squib(nagini)	squib(_EX4)	squib(neville_longbottom)
squib(nagini)	squib(Y)	squib(vincent_crabbe)
squib(nagini)	squib(X)	squib(vincent_crabble)
hero(george_weasley)	hero(Z)	hero(pomona_sprout)
hero(george_weasley)	hero(_EX0)	hero(defense_against_the_dark_arts)
hero(george_weasley)	hero(_EX2)	hero(pomona_sprout)
hero(george_weasley)	hero(_EX2)	hero(rowena_ravenclaw)
hero(george_weasley)	hero(X)	hero(charlie_weasley)
hero(george_weasley)	hero(Y)	hero(minerva_mccgonagall)
hero(george_weasley)	hero(X)	hero(draco_malfoy)
hero(george_weasley)	hero(Z)	hero(rose_weasley)
hero(george_weasley)	hero(_EX0)	hero(norbert)
hero(george_weasley)	hero(_EX0)	hero(narcissa_malfoy)
hero(george_weasley)	hero(_EX3)	hero(alastor_moody)
hero(george_weasley)	hero(X)	hero(pomona_sprout)
hero(george_weasley)	hero(_EX1)	hero(salazar_slytherin)
hero(george_weasley)	hero(Y)	hero(bill_weasley)
hero(george_weasley)	hero(_EX4)	hero(remus_lupin)
hero(george_weasley)	hero(Y)	hero(dudley_dursley)
hero(george_weasley)	hero(_EX1)	hero(divination)
hero(george_weasley)	hero(Z)	hero(fleur_delacour)
hero(george_weasley)	hero(_EX3)	hero(vincent_crabbe)
hero(george_weasley)	hero(X)	hero(hugo_weasley)
half_blood(vernon_dursley)	half_blood(_EX3)	half_blood(fawkes)
half_blood(vernon_dursley)	half_blood(_EX2)	half_blood(aragog)
half_blood(vernon_dursley)	half_blood(_EX3)	half_blood(molly_weasley)
half_blood(vernon_dursley)	half_blood(_EX2)	half_blood(ravenclaw_diadem)
half_blood(vernon_dursley)	half_blood(_EX2)	half_blood(sirius_black)
half_blood(vernon_dursley)	half_blood(X)	half_blood(frank_longbottom)
half_blood(vernon_dursley)	half_blood(Z)	half_blood(arthur_weasley)
half_blood(vernon_dursley)	half_blood(Y)	half_blood(dumbledores_army)
half_blood(vernon_dursley)	half_blood(_EX2)	half_blood(frank_longbottom)
half_blood(vernon_dursley)	half_blood(_EX3)	half_blood(rose_weasley)
half_blood(vernon_dursley)	half_blood(_EX1)	half_blood(herbology)
half_blood(vernon_dursley)	half_blood(_EX1)	half_blood(hermione_granger)
half_blood(vernon_dursley)	half_blood(_EX0)	half_blood(history_of_magic)
half_blood(vernon_dursley)	half_blood(_EX4)	half_blood(unicorn)
half_blood(vernon_dursley)	half_blood(_EX0)	half_blood(flying)
half_blood(vernon_dursley)	half_blood(_EX1)	half_blood(petunia_dursley)
half_blood(vernon_dursley)	half_blood(Z)	half_blood(helga_hufflepuff)
half_blood(vernon_dursley)	half_blood(X)	half_blood(history_of_magic)
half_blood(vernon_dursley)	half_blood(_EX2)	half_blood(frank_longbottom)
half_blood(vernon_dursley)	half_blood(_EX5)	half_blood(hufflepuff_cup)
horcrux(history_of_magic)	horcrux(_EX1)	horcrux(flying)
horcrux(history_of_magic)	horcrux(_EX3)	horcrux(nagini)
horcrux(history_of_magic)	horcrux(Z)	horcrux(godric_gryffindor)
horcrux(history_of_magic)	horcrux(_EX0)	horcrux(bellatrix_lestrange)
horcrux(history_of_magic)	horcrux(X)	horcrux(minerva_mccgonagall)
horcrux(history_of_magic)	horcrux(_EX2)	horcrux(dolores_umbridge)
horcrux(history_of_magic)	horcrux(Z)	horcrux(arithmancy)
horcrux(history_of_magic)	horcrux(Z)	horcrux(percy_weasley)
horcrux(history_of_magic)	horcrux(Z)	horcrux(petunia_dursley)
horcrux(history_of_magic)	horcrux(Z)	horcrux(narcissa_malfoy)
horcrux(history_of_magic)	horcrux(_EX1)	horcrux(hugo_weasley)
horcrux(history_of_magic)	horcrux(_EX3)	horcrux(astronomy)
horcrux(history_of_magic)	horcrux(Z)	horcrux(hufflepuff)
horcrux(history_of_magic)	horcrux(_EX0)	horcrux(nymphadora_tonks)
horcrux(history_of_magic)	horcrux(Z)	horcrux(draco_malfoy)
horcrux(history_of_magic)	horcrux(_EX2)	horcrux(sybill_trelawney)
horcrux(history_of_magic)	horcrux(_EX5)	horcrux(regulus_black)
horcrux(history_of_magic)	horcrux(P)	horcrux(remus_lupin)
horcrux(history_of_magic)	horcrux(_EX4)	horcrux(hufflepuff_cup)
horcrux(history_of_magic)	horcrux(_EX2)	horcrux(pomona_sprout)
sibling(Z, ron_weasley)	sibling(_EX2, ron_weasley)	sibling(_EX5, parvati_patil)
sibling(Z, ron_weasley)	sibling(Z, _EX3)	sibling(_EX0, resurrection_stone)
sibling(Z, ron_weasley)	sibling(resurrection_stone, _EX0)	sibling(Z, death_eaters)
sibling(Z, ron_weasley)	sibling(Z, _EX1)	sibling(Z, order_of_the_phoenix)
sibling(Z, ron_weasley)	sibling(molly_weasley, ron_weasley)	sibling(Z, defense_against_the_dark_arts)
sibling(Z, ron_weasley)	sibling(Z, _EX0)	sibling(_EX5, fred_weasley)
sibling(Z, ron_weasley)	sibling(Z, _EX5)	sibling(Z, petter_pettigrew)
sibling(Z, ron_weasley)	sibling(Z, P)	sibling(Z, minerva_mccgonagall)
sibling(Z, ron_weasley)	sibling(Y, X)	sibling(Z, petter_pettigrew)
sibling(Z, ron_weasley)	sibling(unicorn, ron_weasley)	sibling(Z, sirius_black)
sibling(Z, ron_weasley)	sibling(Z, _EX1)	sibling(Z, vincent_crabble)
sibling(Z, ron_weasley)	sibling(Z, Z)	sibling(Z, albus_dumbledore)
sibling(Z, ron_weasley)	sibling(gilderoy_lockhart, _EX4)	sibling(_EX5, sirius_black)
sibling(Z, ron_weasley)	sibling(Z, _EX2)	sibling(_EX1, divination)
sibling(Z, ron_weasley)	sibling(Z, _EX5)	sibling(Z, albus_dumbledore)
sibling(Z, ron_weasley)	sibling(Z, P)	sibling(Z, lily_luna_potter)
sibling(Z, ron_weasley)	sibling(_EX1, _EX5)	sibling(Z, marauders)
sibling(Z, ron_weasley)	sibling(ravenclaw, _EX4)	sibling(Z, neville_longbottom)
sibling(Z, ron_weasley)	sibling(_EX0, ron_weasley)	sibling(Z, aragog)
sibling(Z, ron_weasley)	sibling(voldemort, ron_weasley)	sibling(Z, scabbers)
parent(P, _EX0)	parent(vernon_dursley, _EX0)	married(slytherin, slytherin_locket)
parent(P, _EX0)	parent(Z, P)	evil(salazar_slytherin)
parent(P, _EX0)	parent(_EX5, _EX0)	subject(xenophilius_lovegood)
parent(P, _EX0)	parent(_EX1, history_of_magic)	in_hufflepuff(Z)
parent(P, _EX0)	parent(rose_weasley, _EX4)	teaches(Z, Z, X)
parent(P, _EX0)	parent(godric_gryffindor, _EX3)	hogwarts_founder(peter_pettigrew)
parent(P, _EX0)	parent(charlie_weasley, _EX0)	magical_creature(Y)
parent(P, _EX0)	parent(_EX0, P)	pure_blood(_EX0)
parent(P, _EX0)	parent(remus_lupin, _EX0)	pure_blood(lily_potter)
parent(P, _EX0)	parent(death_eaters, george_weasley)	subject(fred_weasley)
parent(P, _EX0)	parent(P, order_of_the_phoenix)	pure_blood(fleur_delacour)
parent(P, _EX0)	parent(P, _EX4)	evil(colin_creevey)
parent(P, _EX0)	parent(petunia_dursley, alastor_moody)	in_slytherin(_EX2)
parent(P, _EX0)	parent(P, severus_snape)	tolerates(_EX2, salazar_slytherin)
parent(P, _EX0)	parent(lucius_malfoy, _EX0)	betrays(molly_weasley, bellatrix_lestrange)
parent(P, _EX0)	parent(P, tom_riddle)	pureblood(X)
parent(P, _EX0)	parent(P, nymphadora_tonks)	subject(_EX2)
parent(P, _EX0)	parent(P, X)	evil(luna_lovegood)
parent(P, _EX0)	parent(slytherin, _EX0)	in_hufflepuff(trevor)
parent(P, _EX0)	parent(hufflepuff_cup, _EX4)	creature(_EX0)
ancestor(unicorn, _EX1)	ancestor(Y, _EX1)	ancestor(slytherin, _EX1)
ancestor(unicorn, _EX1)	ancestor(unicorn, X)	ancestor(scabbers, _EX1)
ancestor(unicorn, _EX1)	ancestor(unicorn, _EX2)	ancestor(wizarding_world, _EX1)
ancestor(unicorn, _EX1)	ancestor(X, death_eaters)	ancestor(quirinus_quirrell, _EX1)
ancestor(unicorn, _EX1)	ancestor(unicorn, tom_riddles_diary)	ancestor(marauders, _EX1)
ancestor(unicorn, _EX1)	ancestor(unicorn, quirinus_quirrell)	ancestor(minerva_mccgonagall, P)
ancestor(unicorn, _EX1)	ancestor(_EX2, _EX1)	ancestor(vernon_dursley, _EX5)
ancestor(unicorn, _EX1)	ancestor(unicorn, george_weasley)	ancestor(lucius_malfoy, _EX1)
ancestor(unicorn, _EX1)	ancestor(_EX0, _EX1)	ancestor(harry_potter, Z)
ancestor(unicorn, _EX1)	ancestor(unicorn, _EX5)	ancestor(flying, _EX1)
ancestor(unicorn, _EX1)	ancestor(_EX0, siruis_black)	ancestor(james_potter, _EX4)
ancestor(unicorn, _EX1)	ancestor(_EX2, history_of_magic)	ancestor(severus_snape, _EX4)
ancestor(unicorn, _EX1)	ancestor(unicorn, james_sirius_potter)	ancestor(alastor_moody, _EX0)
ancestor(unicorn, _EX1)	ancestor(Z, _EX1)	ancestor(molly_weasley, _EX1)
ancestor(unicorn, _EX1)	ancestor(_EX4, ancient_runes)	ancestor(siruis_black, _EX1)
ancestor(unicorn, _EX1)	ancestor(Y, _EX1)	ancestor(marauders, _EX3)
ancestor(unicorn, _EX1)	ancestor(unicorn, Y)	ancestor(luna_lovegood, X)
ancestor(unicorn, _EX1)	ancestor(_EX2, _EX1)	ancestor(death_eaters, _EX2)
ancestor(unicorn, _EX1)	ancestor(unicorn, _EX4)	ancestor(lily_luna_potter, _EX1)
ancestor(unicorn, _EX1)	ancestor(_EX3, gryffindor)	ancestor(charlie_weasley, _EX1)
teaches(Z, potions)	teaches(fluffy, _EX3)	teaches(X, albus_dumbledore)
teaches(Z, potions)	teaches(draco_malfoy, potions)	teaches(_EX3, fred_weasley)
teaches(Z, potions)	teaches(trevor, _EX0)	teaches(Z, peter_pettigrew)
teaches(Z, potions)	teaches(Z, Y)	teaches(Y, tom_riddles_diary)
teaches(Z, potions)	teaches(Z, _EX0)	teaches(_EX2, ravenclaw_diadem)
teaches(Z, potions)	teaches(Z, _EX4)	teaches(Z, pomona_sprout)
teaches(Z, potions)	teaches(charms, potions)	teaches(_EX1, resurrection_stone)
teaches(Z, potions)	teaches(Z, _EX4)	teaches(X, horace_slughorn)
teaches(Z, potions)	teaches(_EX5, _EX5)	teaches(P, cho_chang)
teaches(Z, potions)	teaches(Z, _EX2)	teaches(Z, argus_filch)
teaches(Z, potions)	teaches(dudley_dursley, X)	teaches(Z, rose_weasley)
teaches(Z, potions)	teaches(Z, _EX1)	teaches(_EX3, percy_weasley)
teaches(Z, potions)	teaches(divination, _EX2)	teaches(Z, defense_against_the_dark_arts)
teaches(Z, potions)	teaches(petunia_dursley, potions)	teaches(Z, sirius_black)
teaches(Z, potions)	teaches(P, potions)	teaches(Z, transfiguration)
teaches(Z, potions)	teaches(_EX5, _EX3)	teaches(_EX2, regulus_black)
teaches(Z, potions)	teaches(Z, X)	teaches(_EX3, ravenclaw_diadem)
teaches(Z, potions)	teaches(Z, _EX2)	teaches(_EX5, aragog)
teaches(Z, potions)	teaches(Z, _EX4)	teaches(Z, padma_patil)
teaches(Z, potions)	teaches(history_of_magic, P)	teaches(_EX2, hufflepuff)
destroyed(_EX2, _EX3)	destroyed(Z, Z)	pure_blood(cormac_mclaggen)
destroyed(_EX2, _EX3)	destroyed(vincent_crabble, _EX3)	betrays(_EX0, minerva_mccgonall)
destroyed(_EX2, _EX3)	destroyed(P, _EX3)	half_blood(nagini)
destroyed(_EX2, _EX3)	destroyed(_EX2, sybill_trelawney)	muggle(fluffy)
destroyed(_EX2, _EX3)	destroyed(rowena_ravenclaw, _EX3)	chocolate_frog_card(P)
destroyed(_EX2, _EX3)	destroyed(ravenclaw, _EX3)	pure_blood(fleur_delacour)
destroyed(_EX2, _EX3)	destroyed(regulus_black, fawkes)	takes(seamus_finnigan, astronomy)
destroyed(_EX2, _EX3)	destroyed(_EX3, _EX3)	likes_voldemort(_EX0)
destroyed(_EX2, _EX3)	destroyed(salazar_slytherin, _EX3)	parent(_EX4, _EX5)
destroyed(_EX2, _EX3)	destroyed(crookshanks, _EX3)	descendant(herbology, frank_longbottom)
destroyed(_EX2, _EX3)	destroyed(_EX2, _EX2)	magical_creature(astronomy)
destroyed(_EX2, _EX3)	destroyed(X, _EX5)	magical_pet(arabella_figg, _EX1)
destroyed(_EX2, _EX3)	destroyed(gilderoy_lockhart, Z)	member_of(Z, arabella_figg)
destroyed(_EX2, _EX3)	destroyed(P, _EX1)	creature(fawkes)
destroyed(_EX2, _EX3)	destroyed(_EX0, _EX3)	hero(_EX5)
destroyed(_EX2, _EX3)	destroyed(X, helga_hufflepuff)	half_blood(_EX3)
destroyed(_EX2, _EX3)	destroyed(_EX2, _EX5)	in_hufflepuff(aragog)
destroyed(_EX2, _EX3)	destroyed(cho_chang, _EX2)	witch(helga_hufflepuff)
destroyed(_EX2, _EX3)	destroyed(_EX2, arthur_weasley)	creature(astronomy)
destroyed(_EX2, _EX3)	destroyed(_EX2, argus_filch)	creature(ravenclaw)
in_ravenclaw(molly_weasley)	in_ravenclaw(_EX3)	in_ravenclaw(flying)
in_ravenclaw(molly_weasley)	in_ravenclaw(P)	in_ravenclaw(crookshanks)
in_ravenclaw(molly_weasley)	in_ravenclaw(_EX0)	in_ravenclaw(argus_filch)
in_ravenclaw(molly_weasley)	in_ravenclaw(Z)	in_ravenclaw(marauders)
in_ravenclaw(molly_weasley)	in_ravenclaw(_EX1)	in_ravenclaw(crookshanks)
in_ravenclaw(molly_weasley)	in_ravenclaw(_EX1)	in_ravenclaw(xenophilius_lovegood)
in_ravenclaw(molly_weasley)	in_ravenclaw(P)	in_ravenclaw(aragog)
in_ravenclaw(molly_weasley)	in_ravenclaw(_EX1)	in_ravenclaw(cormac_mclaggen)
in_ravenclaw(molly_weasley)	in_ravenclaw(_EX0)	in_ravenclaw(alastor_moody)
in_ravenclaw(molly_weasley)	in_ravenclaw(_EX1)	in_ravenclaw(herbology)
in_ravenclaw(molly_weasley)	in_ravenclaw(_EX4)	in_ravenclaw(godric_gryffindor)
in_ravenclaw(molly_weasley)	in_ravenclaw(P)	in_ravenclaw(rubeus_hagrid)
in_ravenclaw(molly_weasley)	in_ravenclaw(X)	in_ravenclaw(james_sirius_potter)
in_ravenclaw(molly_weasley)	in_ravenclaw(_EX1)	in_ravenclaw(marge_dursley)
in_ravenclaw(molly_weasley)	in_ravenclaw(_EX3)	in_ravenclaw(arabella_figg)
in_ravenclaw(molly_weasley)	in_ravenclaw(Z)	in_ravenclaw(horace_slughorn)
in_ravenclaw(molly_weasley)	in_ravenclaw(_EX4)	in_ravenclaw(cormac_mclaggen)
in_ravenclaw(molly_weasley)	in_ravenclaw(X)	in_ravenclaw(lily_potter)
in_ravenclaw(molly_weasley)	in_ravenclaw(Y)	in_ravenclaw(marge_dursley)
in_ravenclaw(molly_weasley)	in_ravenclaw(X)	in_ravenclaw(rubeus_hagrid)
female(Z)	female(pomona_sprout)	owns(arabella_figg, _EX5)
female(Z)	female(bellatrix_lestrange)	pureblood(X)
female(Z)	female(_EX4)	destroyed(gilderoy_lockhart, P)
female(Z)	female(percy_weasley)	destroyed(parvati_patil, minerva_mcgonagall)
female(Z)	female(_EX3)	muggleborn(Z)
female(Z)	female(argus_filch)	descendant(astronomy, albus_severus_potter)
female(Z)	female(_EX1)	tolerates(gregory_goyle, P)
female(Z)	female(_EX5)	house(_EX5, _EX4)
female(Z)	female(_EX2)	creature(_EX0)
female(Z)	female(_EX2)	ancestor(_EX2, rubeus_hagrid)
female(Z)	female(_EX0)	witch(resurrection_stone)
female(Z)	female(X)	subject(_EX1)
female(Z)	female(hufflepuff)	witch(transfiguration)
female(Z)	female(fleur_delacour)	in_hufflepuff(_EX3)
female(Z)	female(Y)	member_of(colin_creevey, albus_dumbledore)
female(Z)	female(cedric_diggory)	pureblood(albus_severus_potter)
female(Z)	female(siruis_black)	destroyed(george_weasley, aragog)
female(Z)	female(_EX4)	hates(X, sybill_trelawney)
female(Z)	female(fluffy)	hates(aragog, draco_malfoy)
female(Z)	female(gregory_goyle)	evil(neville_longbottom)
hates(transfiguration, unicorn)	hates(_EX1, unicorn)	hates(defense_against_the_dark_arts, sirius_black)
hates(transfiguration, unicorn)	hates(transfiguration, _EX3)	hates(resurrection_stone, voldemort)
hates(transfiguration, unicorn)	hates(transfiguration, Z)	hates(transfiguration, rubeus_hagrid)
hates(transfiguration, unicorn)	hates(_EX3, P)	hates(salazar_slytherin, sybill_trelawney)
hates(transfiguration, unicorn)	hates(transfiguration, _EX2)	hates(transfiguration, salazar_slytherin)
hates(transfiguration, unicorn)	hates(transfiguration, _EX1)	hates(newt_scamander, severus_snape)
hates(transfiguration, unicorn)	hates(transfiguration, Z)	hates(gregory_goyle, unicorn)
hates(transfiguration, unicorn)	hates(transfiguration, _EX5)	hates(ron_weasley, unicorn)
hates(transfiguration, unicorn)	hates(Y, unicorn)	hates(cedric_diggory, quirinus_quirrell)
hates(transfiguration, unicorn)	hates(_EX4, unicorn)	hates(transfiguration, potions)
hates(transfiguration, unicorn)	hates(X, unicorn)	hates(luna_lovegood, hedwig)
hates(transfiguration, unicorn)	hates(transfiguration, _EX4)	hates(sybill_trelawney, ron_weasley)
hates(transfiguration, unicorn)	hates(_EX5, _EX1)	hates(james_sirius_potter, unicorn)
hates(transfiguration, unicorn)	hates(transfiguration, Z)	hates(horace_slughorn, unicorn)
hates(transfiguration, unicorn)	hates(Z, unicorn)	hates(severus_snape, unicorn)
hates(transfiguration, unicorn)	hates(P, Z)	hates(padma_patil, myrtle_warren)
hates(transfiguration, unicorn)	hates(X, _EX2)	hates(lily_potter, seamus_finnigan)
hates(transfiguration, unicorn)	hates(Y, X)	hates(transfiguration, nymphadora_tonks)
hates(transfiguration, unicorn)	hates(X, unicorn)	hates(transfiguration, argus_filch)
hates(transfiguration, unicorn)	hates(_EX3, P)	hates(transfiguration, parvati_patil)
owns(_EX1, severus_snape)	owns(seamus_finnigan, severus_snape)	owns(_EX0, gregory_goyle)
owns(_EX1, severus_snape)	owns(care_of_magical_creatures, severus_snape)	owns(P, rubeus_hagrid)
owns(_EX1, severus_snape)	owns(_EX1, Y)	owns(_EX1, pomona_sprout)
owns(_EX1, severus_snape)	owns(_EX1, _EX5)	owns(Y, arithmancy)
owns(_EX1, severus_snape)	owns(_EX1, _EX5)	owns(_EX1, george_weasley)
owns(_EX1, severus_snape)	owns(_EX1, _EX2)	owns(_EX2, albus_severus_potter)
owns(_EX1, severus_snape)	owns(_EX3, _EX0)	owns(_EX2, voldemort)
owns(_EX1, severus_snape)	owns(_EX3, severus_snape)	owns(_EX1, fleur_delacour)
owns(_EX1, severus_snape)	owns(_EX1, Y)	owns(Z, cho_chang)
owns(_EX1, severus_snape)	owns(marauders, _EX5)	owns(P, petter_pettigrew)
owns(_EX1, severus_snape)	owns(_EX1, _EX1)	owns(_EX1, draco_malfoy)
owns(_EX1, severus_snape)	owns(slytherin, severus_snape)	owns(_EX1, history_of_magic)
owns(_EX1, severus_snape)	owns(_EX1, _EX3)	owns(_EX1, history_of_magic)
owns(_EX1, severus_snape)	owns(_EX1, _EX1)	owns(Z, slytherin)
owns(_EX1, severus_snape)	owns(_EX4, severus_snape)	owns(_EX1, frank_longbottom)
