in_slytherin(divination)	in_slytherin(Z)	in_slytherin(fluffy)
in_slytherin(divination)	in_slytherin(_EX5)	in_slytherin(molly_weasley)
in_slytherin(divination)	in_slytherin(X)	in_slytherin(rowena_ravenclaw)
in_slytherin(divination)	in_slytherin(_EX5)	in_slytherin(narcissa_malfoy)
in_slytherin(divination)	in_slytherin(_EX0)	in_slytherin(bill_weasley)
in_slytherin(divination)	in_slytherin(_EX1)	in_slytherin(filius_flitwick)
in_slytherin(divination)	in_slytherin(_EX0)	in_slytherin(dolores_umbridge)
in_slytherin(divination)	in_slytherin(Z)	in_slytherin(trevor)
in_slytherin(divination)	in_slytherin(X)	in_slytherin(sybill_trelawney)
in_slytherin(divination)	in_slytherin(X)	in_slytherin(gilderoy_lockhart)
in_slytherin(divination)	in_slytherin(_EX0)	in_slytherin(lucius_malfoy)
female(hugo_weasley)	female(X)	female(salazar_slytherin)
female(hugo_weasley)	female(P)	female(vincent_crabbe)
female(hugo_weasley)	female(_EX1)	female(charms)
female(hugo_weasley)	female(X)	female(thestral)
female(hugo_weasley)	female(P)	female(fleur_delacour)
female(hugo_weasley)	female(Y)	female(petter_pettigrew)
female(hugo_weasley)	female(X)	female(ancient_runes)
female(hugo_weasley)	female(_EX5)	female(dudley_dursley)
female(hugo_weasley)	female(P)	female(arithmancy)
female(hugo_weasley)	female(_EX1)	female(slytherin_locket)
female(hugo_weasley)	female(_EX1)	female(trevor)
female(hugo_weasley)	female(Y)	female(alastor_moody)
female(hugo_weasley)	female(_EX0)	female(padma_patil)
female(hugo_weasley)	female(X)	female(marge_dursley)
female(hugo_weasley)	female(_EX3)	female(charms)
female(hugo_weasley)	female(Y)	female(ron_weasley)
female(hugo_weasley)	female(P)	female(luna_lovegood)
female(hugo_weasley)	female(_EX4)	female(molly_weasley)
female(hugo_weasley)	female(_EX5)	female(charms)
female(hugo_weasley)	female(Z)	female(seamus_finnigan)
betrays(Z, molly_weasley)	betrays(rubeus_hagrid, _EX4)	betrays(_EX2, dumbledores_army)
betrays(Z, molly_weasley)	betrays(vincent_crabble, _EX2)	betrays(X, george_weasley)
betrays(Z, molly_weasley)	betrays(Z, _EX5)	betrays(_EX2, petter_pettigrew)
betrays(Z, molly_weasley)	betrays(james_potter, molly_weasley)	betrays(Z, remus_lupin)
betrays(Z, molly_weasley)	betrays(P, X)	betrays(Z, frank_longbottom)
betrays(Z, molly_weasley)	betrays(X, Y)	betrays(Z, vernon_dursley)
betrays(Z, molly_weasley)	betrays(Z, _EX0)	betrays(Z, crookshanks)
betrays(Z, molly_weasley)	betrays(charlie_weasley, _EX2)	betrays(Z, gilderoy_lockhart)
betrays(Z, molly_weasley)	betrays(charms, _EX4)	betrays(Z, aragog)
betrays(Z, molly_weasley)	betrays(resurrection_stone, molly_weasley)	betrays(Z, arabella_figg)
betrays(Z, molly_weasley)	betrays(salazar_slytherin, molly_weasley)	betrays(Y, slytherin_locket)
betrays(Z, molly_weasley)	betrays(Z, Z)	betrays(Z, alastor_moody)
betrays(Z, molly_weasley)	betrays(Z, _EX5)	betrays(Y, alastor_moody)
betrays(Z, molly_weasley)	betrays(horace_slughorn, _EX1)	betrays(Z, padma_patil)
betrays(Z, molly_weasley)	betrays(unicorn, Y)	betrays(_EX3, bill_weasley)
betrays(Z, molly_weasley)	betrays(rubeus_hagrid, molly_weasley)	betrays(_EX2, death_eaters)
betrays(Z, molly_weasley)	betrays(Z, _EX3)	betrays(_EX3, gilderoy_lockhart)
betrays(Z, molly_weasley)	betrays(voldemort, molly_weasley)	betrays(Z, luna_lovegood)
betrays(Z, molly_weasley)	betrays(arithmancy, _EX0)	betrays(X, cedric_diggory)
betrays(Z, molly_weasley)	betrays(trevor, _EX1)	betrays(_EX2, ron_weasley)
in_hufflepuff(hufflepuff)	in_hufflepuff(Y)	in_hufflepuff(alice_longbottom)
in_hufflepuff(hufflepuff)	in_hufflepuff(X)	in_hufflepuff(resurrection_stone)
in_hufflepuff(hufflepuff)	in_hufflepuff(X)	in_hufflepuff(petter_pettigrew)
in_hufflepuff(hufflepuff)	in_hufflepuff(X)	in_hufflepuff(transfiguration)
in_hufflepuff(hufflepuff)	in_hufflepuff(Z)	in_hufflepuff(dolores_umbridge)
in_hufflepuff(hufflepuff)	in_hufflepuff(_EX5)	in_hufflepuff(salazar_slytherin)
in_hufflepuff(hufflepuff)	in_hufflepuff(Y)	in_hufflepuff(fleur_delacour)
in_hufflepuff(hufflepuff)	in_hufflepuff(_EX5)	in_hufflepuff(molly_weasley)
in_hufflepuff(hufflepuff)	in_hufflepuff(X)	in_hufflepuff(rose_weasley)
in_hufflepuff(hufflepuff)	in_hufflepuff(X)	in_hufflepuff(vernon_dursley)
in_hufflepuff(hufflepuff)	in_hufflepuff(_EX3)	in_hufflepuff(rubeus_hagrid)
in_hufflepuff(hufflepuff)	in_hufflepuff(_EX0)	in_hufflepuff(luna_lovegood)
in_hufflepuff(hufflepuff)	in_hufflepuff(X)	in_hufflepuff(norbert)
in_hufflepuff(hufflepuff)	in_hufflepuff(P)	in_hufflepuff(colin_creevey)
in_hufflepuff(hufflepuff)	in_hufflepuff(_EX1)	in_hufflepuff(lily_potter)
in_hufflepuff(hufflepuff)	in_hufflepuff(_EX4)	in_hufflepuff(ron_weasley)
in_hufflepuff(hufflepuff)	in_hufflepuff(Z)	in_hufflepuff(aragog)
in_hufflepuff(hufflepuff)	in_hufflepuff(_EX4)	in_hufflepuff(slytherin)
in_hufflepuff(hufflepuff)	in_hufflepuff(X)	in_hufflepuff(vernon_dursley)
in_hufflepuff(hufflepuff)	in_hufflepuff(X)	in_hufflepuff(dudley_dursley)
in_ravenclaw(james_potter)	in_ravenclaw(Z)	in_ravenclaw(pomona_sprout)
in_ravenclaw(james_potter)	in_ravenclaw(_EX0)	in_ravenclaw(regulus_black)
in_ravenclaw(james_potter)	in_ravenclaw(_EX5)	in_ravenclaw(charms)
in_ravenclaw(james_potter)	in_ravenclaw(_EX5)	in_ravenclaw(pomona_sprout)
in_ravenclaw(james_potter)	in_ravenclaw(_EX4)	in_ravenclaw(fred_weasley)
in_ravenclaw(james_potter)	in_ravenclaw(_EX1)	in_ravenclaw(aragog)
in_ravenclaw(james_potter)	in_ravenclaw(Y)	in_ravenclaw(slytherin)
in_ravenclaw(james_potter)	in_ravenclaw(Y)	in_ravenclaw(hermione_granger)
in_ravenclaw(james_potter)	in_ravenclaw(_EX0)	in_ravenclaw(vincent_crabble)
in_ravenclaw(james_potter)	in_ravenclaw(_EX3)	in_ravenclaw(astronomy)
in_ravenclaw(james_potter)	in_ravenclaw(P)	in_ravenclaw(draco_malfoy)
in_ravenclaw(james_potter)	in_ravenclaw(_EX3)	in_ravenclaw(albus_dumbledore)
in_ravenclaw(james_potter)	in_ravenclaw(_EX1)	in_ravenclaw(gryffindor)
in_ravenclaw(james_potter)	in_ravenclaw(P)	in_ravenclaw(fleur_delacour)
in_ravenclaw(james_potter)	in_ravenclaw(_EX2)	in_ravenclaw(hedwig)
in_ravenclaw(james_potter)	in_ravenclaw(_EX3)	in_ravenclaw(minerva_mcgonagall)
in_ravenclaw(james_potter)	in_ravenclaw(_EX4)	in_ravenclaw(nagini)
in_ravenclaw(james_potter)	in_ravenclaw(_EX2)	in_ravenclaw(george_weasley)
in_ravenclaw(james_potter)	in_ravenclaw(_EX0)	in_ravenclaw(tom_riddle)
in_ravenclaw(james_potter)	in_ravenclaw(Z)	in_ravenclaw(hermione_granger)
pureblood(draco_malfoy)	pureblood(_EX2)	pureblood(severus_snape)
pureblood(draco_malfoy)	pureblood(Z)	pureblood(wizarding_world)
pureblood(draco_malfoy)	pureblood(Z)	pureblood(hufflepuff_cup)
pureblood(draco_malfoy)	pureblood(_EX1)	pureblood(minerva_mccgonall)
pureblood(draco_malfoy)	pureblood(Y)	pureblood(fleur_delacour)
pureblood(draco_malfoy)	pureblood(P)	pureblood(herbology)
pureblood(draco_malfoy)	pureblood(Y)	pureblood(ginny_weasley)
pureblood(draco_malfoy)	pureblood(_EX3)	pureblood(astronomy)
pureblood(draco_malfoy)	pureblood(Y)	pureblood(slytherin_locket)
pureblood(draco_malfoy)	pureblood(P)	pureblood(slytherin)
pureblood(draco_malfoy)	pureblood(_EX2)	pureblood(narcissa_malfoy)
pureblood(draco_malfoy)	pureblood(X)	pureblood(charlie_weasley)
pureblood(draco_malfoy)	pureblood(_EX2)	pureblood(astronomy)
pureblood(draco_malfoy)	pureblood(_EX2)	pureblood(scabbers)
pureblood(draco_malfoy)	pureblood(_EX3)	pureblood(regulus_black)
pureblood(draco_malfoy)	pureblood(X)	pureblood(severus_snape)
pureblood(draco_malfoy)	pureblood(_EX1)	pureblood(neville_longbottom)
pureblood(draco_malfoy)	pureblood(_EX0)	pureblood(hermione_granger)
pureblood(draco_malfoy)	pureblood(P)	pureblood(pomona_sprout)
pureblood(draco_malfoy)	pureblood(X)	pureblood(filius_flitwick)
in_ravenclaw(arithmancy)	in_ravenclaw(_EX4)	in_ravenclaw(albus_dumbledore)
in_ravenclaw(arithmancy)	in_ravenclaw(Z)	in_ravenclaw(alastor_moody)
in_ravenclaw(arithmancy)	in_ravenclaw(Y)	in_ravenclaw(norbert)
in_ravenclaw(arithmancy)	in_ravenclaw(_EX0)	in_ravenclaw(order_of_the_phoenix)
in_ravenclaw(arithmancy)	in_ravenclaw(_EX0)	in_ravenclaw(lily_potter)
in_ravenclaw(arithmancy)	in_ravenclaw(Z)	in_ravenclaw(molly_weasley)
in_ravenclaw(arithmancy)	in_ravenclaw(P)	in_ravenclaw(alastor_moody)
in_ravenclaw(arithmancy)	in_ravenclaw(_EX1)	in_ravenclaw(ancient_runes)
in_ravenclaw(arithmancy)	in_ravenclaw(_EX5)	in_ravenclaw(hugo_weasley)
in_ravenclaw(arithmancy)	in_ravenclaw(Y)	in_ravenclaw(slytherin)
in_ravenclaw(arithmancy)	in_ravenclaw(Z)	in_ravenclaw(fleur_delacour)
in_ravenclaw(arithmancy)	in_ravenclaw(_EX2)	in_ravenclaw(fawkes)
in_ravenclaw(arithmancy)	in_ravenclaw(_EX1)	in_ravenclaw(voldemort)
in_ravenclaw(arithmancy)	in_ravenclaw(Z)	in_ravenclaw(helga_hufflepuff)
in_ravenclaw(arithmancy)	in_ravenclaw(_EX5)	in_ravenclaw(newt_scamander)
in_ravenclaw(arithmancy)	in_ravenclaw(_EX2)	in_ravenclaw(astronomy)
in_ravenclaw(arithmancy)	in_ravenclaw(_EX1)	in_ravenclaw(cormac_mclaggen)
in_ravenclaw(arithmancy)	in_ravenclaw(_EX5)	in_ravenclaw(colin_creevey)
in_ravenclaw(arithmancy)	in_ravenclaw(_EX0)	in_ravenclaw(lucius_malfoy)
in_ravenclaw(arithmancy)	in_ravenclaw(P)	in_ravenclaw(filius_flitwick)
destroyed(tom_riddles_diary, _EX1)	destroyed(X, george_weasley)	destroyed(harry_potter, Y)
destroyed(tom_riddles_diary, _EX1)	destroyed(tom_riddles_diary, P)	destroyed(remus_lupin, _EX3)
destroyed(tom_riddles_diary, _EX1)	destroyed(Y, _EX1)	destroyed(severus_snape, _EX1)
destroyed(tom_riddles_diary, _EX1)	destroyed(_EX0, sybill_trelawney)	destroyed(arabella_figg, _EX1)
destroyed(tom_riddles_diary, _EX1)	destroyed(_EX3, divination)	destroyed(cormac_mclaggen, P)
destroyed(tom_riddles_diary, _EX1)	destroyed(_EX4, _EX1)	destroyed(marge_dursley, _EX1)
destroyed(tom_riddles_diary, _EX1)	destroyed(X, _EX1)	destroyed(fawkes, _EX0)
destroyed(tom_riddles_diary, _EX1)	destroyed(P, _EX1)	destroyed(slytherin_locket, _EX1)
destroyed(tom_riddles_diary, _EX1)	destroyed(_EX3, _EX1)	destroyed(luna_lovegood, _EX2)
destroyed(tom_riddles_diary, _EX1)	destroyed(_EX5, _EX0)	destroyed(bellatrix_lestrange, _EX1)
destroyed(tom_riddles_diary, _EX1)	destroyed(tom_riddles_diary, Y)	destroyed(vincent_crabble, _EX5)
destroyed(tom_riddles_diary, _EX1)	destroyed(tom_riddles_diary, minerva_mccgonall)	destroyed(quirinus_quirrell, _EX1)
destroyed(tom_riddles_diary, _EX1)	destroyed(P, _EX1)	destroyed(cho_chang, _EX4)
destroyed(tom_riddles_diary, _EX1)	destroyed(tom_riddles_diary, ginny_weasley)	destroyed(cedric_diggory, _EX3)
destroyed(tom_riddles_diary, _EX1)	destroyed(tom_riddles_diary, gilderoy_lockhart)	destroyed(arithmancy, _EX1)
destroyed(tom_riddles_diary, _EX1)	destroyed(_EX5, _EX1)	destroyed(percy_weasley, _EX1)
destroyed(tom_riddles_diary, _EX1)	destroyed(_EX0, siruis_black)	destroyed(rose_weasley, _EX1)
destroyed(tom_riddles_diary, _EX1)	destroyed(tom_riddles_diary, marge_dursley)	destroyed(rose_weasley, _EX1)
destroyed(tom_riddles_diary, _EX1)	destroyed(_EX0, nagini)	destroyed(ravenclaw, P)
destroyed(tom_riddles_diary, _EX1)	destroyed(tom_riddles_diary, _EX0)	destroyed(regulus_black, _EX1)
betrays(X, _EX3)	betrays(_EX3, _EX3)	member_of(_EX1, _EX3)
betrays(X, _EX3)	betrays(_EX5, norbert)	pureblood(divination)
betrays(X, _EX3)	betrays(P, _EX3)	teaches(arabella_figg, _EX5, _EX3)
betrays(X, _EX3)	betrays(_EX5, _EX3)	hates(order_of_the_phoenix, _EX2)
betrays(X, _EX3)	betrays(_EX3, _EX3)	hero(_EX5)
betrays(X, _EX3)	betrays(_EX5, _EX3)	deatheater(narcissa_malfoy)
betrays(X, _EX3)	betrays(X, fluffy)	male(X)
betrays(X, _EX3)	betrays(argus_filch, _EX3)	wizard(_EX5)
betrays(X, _EX3)	betrays(fleur_delacour, _EX3)	pure_blood(Z)
betrays(X, _EX3)	betrays(_EX4, _EX3)	male(marge_dursley)
betrays(X, _EX3)	betrays(X, alice_longbottom)	wizard(luna_lovegood)
betrays(X, _EX3)	betrays(X, _EX5)	parent(_EX2, dumbledores_army)
betrays(X, _EX3)	betrays(X, death_eaters)	chocolate_frog_card(Y)
betrays(X, _EX3)	betrays(X, herbology)	muggle(albus_dumbledore)
betrays(X, _EX3)	betrays(voldemort, xenophilius_lovegood)	destroyed(_EX4, Z)
betrays(X, _EX3)	betrays(_EX1, _EX0)	hogwarts_founder(_EX2)
betrays(X, _EX3)	betrays(colin_creevey, _EX3)	muggleborn(_EX1)
betrays(X, _EX3)	betrays(_EX2, vernon_dursley)	squib(_EX0)
betrays(X, _EX3)	betrays(james_potter, voldemort)	hero(ancient_runes)
betrays(X, _EX3)	betrays(_EX5, _EX3)	member_of(P, colin_creevey)
enemy(argus_filch, thestral)	enemy(_EX3, _EX2)	enemy(argus_filch, rowena_ravenclaw)
enemy(argus_filch, thestral)	enemy(_EX5, X)	enemy(horace_slughorn, ron_weasley)
enemy(argus_filch, thestral)	enemy(argus_filch, _EX4)	enemy(order_of_the_phoenix, draco_malfoy)
enemy(argus_filch, thestral)	enemy(_EX4, thestral)	enemy(colin_creevey, filius_flitwick)
enemy(argus_filch, thestral)	enemy(_EX1, thestral)	enemy(argus_filch, percy_weasley)
enemy(argus_filch, thestral)	enemy(argus_filch, P)	enemy(lily_luna_potter, thestral)
enemy(argus_filch, thestral)	enemy(argus_filch, _EX1)	enemy(dudley_dursley, remus_lupin)
enemy(argus_filch, thestral)	enemy(argus_filch, _EX4)	enemy(argus_filch, quirinus_quirrell)
enemy(argus_filch, thestral)	enemy(_EX1, _EX0)	enemy(argus_filch, ron_weasley)
enemy(argus_filch, thestral)	enemy(_EX0, thestral)	enemy(albus_severus_potter, marge_dursley)
enemy(argus_filch, thestral)	enemy(_EX1, _EX0)	enemy(percy_weasley, thestral)
enemy(argus_filch, thestral)	enemy(argus_filch, X)	enemy(argus_filch, norbert)
enemy(argus_filch, thestral)	enemy(argus_filch, _EX0)	enemy(argus_filch, hufflepuff)
enemy(argus_filch, thestral)	enemy(_EX2, _EX0)	enemy(aragog, voldemort)
enemy(argus_filch, thestral)	enemy(X, _EX3)	enemy(wizarding_world, thestral)
enemy(argus_filch, thestral)	enemy(argus_filch, Z)	enemy(argus_filch, arithmancy)
enemy(argus_filch, thestral)	enemy(_EX0, thestral)	enemy(argus_filch, parvati_patil)
enemy(argus_filch, thestral)	enemy(_EX4, _EX3)	enemy(argus_filch, myrtle_warren)
enemy(argus_filch, thestral)	enemy(argus_filch, P)	enemy(care_of_magical_creatures, thestral)
enemy(argus_filch, thestral)	enemy(P, X)	enemy(astronomy, hufflepuff)
deatheater(siruis_black)	deatheater(_EX2)	deatheater(astronomy)
deatheater(siruis_black)	deatheater(_EX0)	deatheater(minerva_mcgonagall)
deatheater(siruis_black)	deatheater(_EX1)	deatheater(seamus_finnigan)
deatheater(siruis_black)	deatheater(P)	deatheater(xenophilius_lovegood)
deatheater(siruis_black)	deatheater(_EX5)	deatheater(astronomy)
deatheater(siruis_black)	deatheater(_EX4)	deatheater(marge_dursley)
deatheater(siruis_black)	deatheater(P)	deatheater(sybill_trelawney)
deatheater(siruis_black)	deatheater(_EX3)	deatheater(godric_gryffindor)
deatheater(siruis_black)	deatheater(_EX0)	deatheater(nagini)
deatheater(siruis_black)	deatheater(Y)	deatheater(aragog)
deatheater(siruis_black)	deatheater(P)	deatheater(arithmancy)
deatheater(siruis_black)	deatheater(Z)	deatheater(resurrection_stone)
deatheater(siruis_black)	deatheater(_EX3)	deatheater(hedwig)
deatheater(siruis_black)	deatheater(_EX1)	deatheater(norbert)
deatheater(siruis_black)	deatheater(_EX2)	deatheater(marge_dursley)
deatheater(siruis_black)	deatheater(_EX3)	deatheater(severus_snape)
deatheater(siruis_black)	deatheater(_EX0)	deatheater(luna_lovegood)
deatheater(siruis_black)	deatheater(_EX3)	deatheater(hufflepuff)
deatheater(siruis_black)	deatheater(Y)	deatheater(cormac_mclaggen)
deatheater(siruis_black)	deatheater(_EX4)	deatheater(resurrection_stone)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(Y, _EX3, lucius_malfoy)	X\=Ysame_house(_EX0, seamus_finnigan, slytherin)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(crookshanks, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(_EX1, seamus_finnigan, frank_longbottom)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(hedwig, seamus_finnigan, Z)	X\=Ysame_house(Y, slytherin, herbology)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(Y, Z, lucius_malfoy)	X\=Ysame_house(_EX2, seamus_finnigan, peter_pettigrew)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(Z, seamus_finnigan, X)	X\=Ysame_house(Y, seamus_finnigan, divination)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(gryffindor, seamus_finnigan, _EX2)	X\=Ysame_house(Z, ron_weasley, lucius_malfoy)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(_EX3, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(Z, seamus_finnigan, severus_snape)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(_EX4, Y, Z)	X\=Ysame_house(Y, order_of_the_phoenix, scabbers)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(rowena_ravenclaw, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(Y, seamus_finnigan, helga_hufflepuff)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(hufflepuff, Z, lucius_malfoy)	X\=Ysame_house(_EX5, cedric_diggory, lucius_malfoy)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(Y, _EX3, lucius_malfoy)	X\=Ysame_house(_EX5, seamus_finnigan, vincent_crabble)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(Y, X, lucius_malfoy)	X\=Ysame_house(Y, ron_weasley, lucius_malfoy)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(Y, _EX3, _EX0)	X\=Ysame_house(_EX1, resurrection_stone, lucius_malfoy)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(hufflepuff_cup, seamus_finnigan, _EX5)	X\=Ysame_house(_EX2, myrtle_warren, lucius_malfoy)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(george_weasley, _EX3, X)	X\=Ysame_house(_EX5, minerva_mccgonall, lucius_malfoy)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(_EX5, Z, P)	X\=Ysame_house(Y, harry_potter, lucius_malfoy)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(_EX3, _EX1, lucius_malfoy)	X\=Ysame_house(Y, alastor_moody, transfiguration)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(Y, _EX2, Y)	X\=Ysame_house(Y, lucius_malfoy, parvati_patil)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(thestral, _EX4, _EX2)	X\=Ysame_house(Y, bill_weasley, lily_luna_potter)
X\=Ysame_house(Y, seamus_finnigan, lucius_malfoy)	X\=Ysame_house(norbert, _EX3, P)	X\=Ysame_house(Y, seamus_finnigan, ron_weasley)
female(alastor_moody)	female(Z)	female(aragog)
female(alastor_moody)	female(_EX1)	female(potions)
female(alastor_moody)	female(X)	female(charlie_weasley)
female(alastor_moody)	female(_EX5)	female(slytherin_locket)
female(alastor_moody)	female(_EX1)	female(lucius_malfoy)
female(alastor_moody)	female(Y)	female(parvati_patil)
female(alastor_moody)	female(X)	female(siruis_black)
female(alastor_moody)	female(P)	female(order_of_the_phoenix)
female(alastor_moody)	female(_EX0)	female(xenophilius_lovegood)
female(alastor_moody)	female(X)	female(crookshanks)
female(alastor_moody)	female(_EX2)	female(rose_weasley)
female(alastor_moody)	female(P)	female(transfiguration)
female(alastor_moody)	female(X)	female(harry_potter)
female(alastor_moody)	female(_EX2)	female(seamus_finnigan)
female(alastor_moody)	female(_EX2)	female(bellatrix_lestrange)
female(alastor_moody)	female(_EX3)	female(bellatrix_lestrange)
female(alastor_moody)	female(_EX5)	female(fred_weasley)
female(alastor_moody)	female(_EX1)	female(fred_weasley)
female(alastor_moody)	female(_EX3)	female(george_weasley)
female(alastor_moody)	female(X)	female(lily_potter)
teaches(_EX2, X, ravenclaw)	teaches(_EX2, X, P)	teaches(_EX2, _EX2, tom_riddles_diary)
teaches(_EX2, X, ravenclaw)	teaches(peter_pettigrew, X, _EX1)	teaches(_EX4, _EX4, minerva_mccgonagall)
teaches(_EX2, X, ravenclaw)	teaches(gryffindor, X, P)	teaches(_EX2, _EX2, james_sirius_potter)
teaches(_EX2, X, ravenclaw)	teaches(_EX2, defense_against_the_dark_arts, ravenclaw)	teaches(_EX2, X, ravenclaw_diadem)
teaches(_EX2, X, ravenclaw)	teaches(_EX2, _EX2, ravenclaw)	teaches(_EX2, X, transfiguration)
teaches(_EX2, X, ravenclaw)	teaches(george_weasley, X, ravenclaw)	teaches(_EX3, _EX4, george_weasley)
teaches(_EX2, X, ravenclaw)	teaches(_EX2, defense_against_the_dark_arts, _EX0)	teaches(Z, P, charlie_weasley)
teaches(_EX2, X, ravenclaw)	teaches(_EX2, X, X)	teaches(_EX2, _EX5, sybill_trelawney)
teaches(_EX2, X, ravenclaw)	teaches(_EX2, _EX3, ravenclaw)	teaches(_EX2, X, gryffindor)
teaches(_EX2, X, ravenclaw)	teaches(cho_chang, _EX4, ravenclaw)	teaches(_EX2, _EX0, alice_longbottom)
teaches(_EX2, X, ravenclaw)	teaches(_EX2, X, _EX3)	teaches(_EX2, X, slytherin_locket)
teaches(_EX2, X, ravenclaw)	teaches(horace_slughorn, X, _EX3)	teaches(X, X, sirius_black)
teaches(_EX2, X, ravenclaw)	teaches(_EX2, X, _EX5)	teaches(Y, X, petter_pettigrew)
teaches(_EX2, X, ravenclaw)	teaches(_EX2, X, _EX3)	teaches(_EX2, X, pomona_sprout)
teaches(_EX2, X, ravenclaw)	teaches(scabbers, X, ravenclaw)	teaches(_EX2, _EX2, arabella_figg)
teaches(_EX2, X, ravenclaw)	teaches(X, lily_luna_potter, _EX4)	teaches(_EX2, X, alastor_moody)
teaches(_EX2, X, ravenclaw)	teaches(_EX2, X, Z)	teaches(_EX2, _EX3, nagini)
teaches(_EX2, X, ravenclaw)	teaches(_EX4, hugo_weasley, ravenclaw)	teaches(Z, _EX1, hufflepuff)
teaches(_EX2, X, ravenclaw)	teaches(filius_flitwick, X, X)	teaches(_EX1, X, hermione_granger)
teaches(_EX2, X, ravenclaw)	teaches(_EX2, X, P)	teaches(_EX0, _EX2, gregory_goyle)
takes(filius_flitwick, trevor)	takes(Y, trevor)	takes(molly_weasley, petunia_dursley)
takes(filius_flitwick, trevor)	takes(Y, trevor)	takes(fleur_delacour, death_eaters)
